expName,curec_ID,trial_schedule,session_nr,date,start_time,end_time,duration,participant,age,gender,max_strength,block_number,trial_count,block_action_type,block_global_effort_state,block_attention_focus,trial_rating,trial_effort,trial_outcome_level,trial_actual_outcome,response,response_time,result,points,cumulative_points,effort_trace,effort_expended,effort_response_time,final_bonus_payment
reward-effort-pgACC-TUS,R88533/RE002,testing,1,2024-07-22_11h55.27.681,2024-07-22 11:55:43,None,None,999,,,4.03625,1,1,avoid,shifted,reward,None,80,-40,-40,accept,4.040893199970014,success,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 5.0, 10.0, 15.0, 19.0, 22.0, 24.0, 27.0, 36.0, 41.0, 64.0, 68.0, 72.0, 78.0, 84.0, 90.0, 95.0, 98.0, 100.0, 104.0, 106.0, 110.0, 112.0, 115.0, 117.0, 118.0, 118.0, 118.0, 118.0, 118.0, 117.0, 116.0, 116.0, 115.0, 113.0, 113.0, 112.0, 111.0, 110.0, 110.0, 110.0, 110.0, 108.0, 107.0, 105.0, 104.0, 103.0, 103.0, 103.0, 102.0, 102.0, 102.0, 102.0, 102.0, 102.0, 101.0, 100.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0]",104.95081967213115,2.4601782000390813,None
reward-effort-pgACC-TUS,R88533/RE002,testing,1,2024-07-22_11h55.27.681,2024-07-22 11:55:43,None,None,999,,,4.03625,1,2,avoid,shifted,reward,None,90,-80,-81,reject,2.65068489999976,None,-81,-81,"null",None,None,None
reward-effort-pgACC-TUS,R88533/RE002,testing,1,2024-07-22_11h55.27.681,2024-07-22 11:55:43,None,None,999,,,4.03625,1,3,avoid,shifted,reward,None,95,-40,-36,reject,2.0355783000122756,None,-36,-117,"null",None,None,None
reward-effort-pgACC-TUS,R88533/RE002,testing,1,2024-07-22_11h55.27.681,2024-07-22 11:55:43,None,None,999,,,4.03625,2,4,avoid,normal,reward,None,55,-20,-20,accept,1.5856820999761112,success,0,-117,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 3.0, 6.0, 8.0, 9.0, 9.0, 12.0, 14.0, 15.0, 18.0, 20.0, 25.0, 28.0, 31.0, 35.0, 38.0, 42.0, 45.0, 48.0, 48.0, 50.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 53.0, 54.0, 55.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 57.0, 57.0, 59.0, 60.0, 61.0, 61.0, 63.0, 64.0, 65.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0]",63.41935483870968,2.332500600023195,None
reward-effort-pgACC-TUS,R88533/RE002,testing,1,2024-07-22_11h55.27.681,2024-07-22 11:55:43,None,None,999,,,4.03625,2,5,avoid,normal,reward,None,90,-40,-40,accept,1.0907713000196964,success,0,-117,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.0, 19.0, 30.0, 36.0, 47.0, 56.0, 60.0, 63.0, 67.0, 69.0, 70.0, 71.0, 72.0, 73.0, 73.0, 76.0, 80.0, 87.0, 90.0, 93.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0]",94.75806451612904,1.8038826999836601,None
reward-effort-pgACC-TUS,R88533/RE002,testing,1,2024-07-22_11h55.27.681,2024-07-22 11:55:43,None,None,999,,,4.03625,2,6,avoid,normal,reward,None,90,-60,-55,reject,1.5778689000289887,None,-55,-172,"null",None,None,None
reward-effort-pgACC-TUS,R88533/RE002,testing,1,2024-07-22_11h55.27.681,2024-07-22 11:55:43,None,None,999,,,4.03625,3,7,avoid,shifted,heart,None,80,-40,-40,reject,3.817754200019408,None,-40,-212,"null",None,None,None
reward-effort-pgACC-TUS,R88533/RE002,testing,1,2024-07-22_11h55.27.681,2024-07-22 11:55:43,None,None,999,,,4.03625,3,8,avoid,shifted,heart,None,90,-80,-81,reject,0.7877517999731936,None,-81,-293,"null",None,None,None
reward-effort-pgACC-TUS,R88533/RE002,testing,1,2024-07-22_11h55.27.681,2024-07-22 11:55:43,None,None,999,,,4.03625,3,9,avoid,shifted,heart,None,95,-40,-36,accept,2.9705883000278845,success,0,-293,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 9.0, 16.0, 35.0, 56.0, 88.0, 102.0, 126.0, 147.0, 168.0, 178.0, 183.0, 184.0, 185.0, 186.0, 186.0, 186.0, 186.0, 186.0, 186.0, 186.0, 186.0, 186.0, 186.0, 186.0, 186.0, 186.0, 185.0, 184.0, 182.0, 180.0, 178.0, 177.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0, 176.0]",176.40322580645162,2.432499499991536,None
reward-effort-pgACC-TUS,R88533/RE002,testing,1,2024-07-22_11h55.27.681,2024-07-22 11:55:43,None,None,999,,,4.03625,4,10,avoid,normal,heart,None,55,-20,-20,accept,0.556041500007268,success,0,-293,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 4.0, 5.0, 9.0, 11.0, 14.0, 18.0, 22.0, 24.0, 28.0, 30.0, 31.0, 34.0, 35.0, 37.0, 38.0, 39.0, 41.0, 42.0, 44.0, 46.0, 50.0, 52.0, 56.0, 60.0, 65.0, 67.0, 68.0, 69.0, 71.0, 71.0, 73.0, 73.0, 75.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0]",74.58064516129032,2.464076699980069,None
