expName,curec_ID,trial_schedule,session_nr,date,start_time,end_time,duration,participant,age,gender,max_strength,block_number,trial_count,block_action_type,block_global_effort_state,block_attention_focus,trial_rating,trial_effort,trial_outcome_level,trial_actual_outcome,response,response_time,result,points,cumulative_points,effort_trace,effort_expended,effort_response_time,final_bonus_payment
reward-effort-pgACC-TUS,R88533/RE002,training,0,2024-07-24_15h24.45.992,2024-07-24 15:30:28,None,None,2,,,2.32672119140625,1,1,approach,normal,heart,None,50,40,42,accept,4.376844299957156,success,42,42,"[2.1379292253613493, 2.1379292253613493, 2.1510453555782902, 2.111696964927468, 2.111696964927468, 2.1510453555782902, 2.1510453555782902, 2.111696964927468, 2.111696964927468, 2.164161485795231, 2.1379292253613493, 2.164161485795231, 2.164161485795231, 2.1379292253613493, 2.1379292253613493, 2.1379292253613493, 2.085464704493586, 2.085464704493586, 2.111696964927468, 2.046116313842764, 2.0592324440597047, 2.0592324440597047, 2.0592324440597047, 2.0592324440597047, 2.0592324440597047, 2.0592324440597047, 2.0592324440597047, 2.0592324440597047, 2.033000183625823, 2.033000183625823, 2.033000183625823, 1.9411872721072376, 1.9018388814564149, 1.9018388814564149, 1.8756066210225335, 1.8887227512394744, 1.9018388814564149, 1.9018388814564149, 1.967419532541119, 1.98053566275806, 2.0592324440597047, 2.2428582670968757, 2.2428582670968757, 2.3740195692662835, 2.662574434038981, 2.8855486477269747, 2.8855486477269747, 3.1478712520657903, 3.4101938564046064, 3.7643293722620075, 3.7643293722620075, 3.934839065082238, 4.13158101833635, 4.367671362241285, 4.367671362241285, 4.525064924844574, 5.023477873088324, 5.561239211982897, 5.561239211982897, 6.177697332179114, 7.200755489100495, 8.866504026651976, 8.866504026651976, 10.046955746176648, 11.004433252013326, 11.004433252013326, 11.804517195246714, 12.604601138480104, 13.627659295401484, 15.254059442302143, 15.254059442302143, 16.72306602659951, 18.756066210225335, 20.01521471105165, 20.01521471105165, 22.061331024894415, 24.828834500668922, 26.901183074945568, 26.901183074945568, 29.839196243540307, 31.203273786102148, 33.11822879777551, 33.11822879777551, 35.20369350226909, 37.630177592403136, 39.66317777602896, 41.2502295322788, 41.2502295322788, 46.168778363631596, 48.516565672464, 50.47086907478817, 50.47086907478817, 53.43511450381679, 55.29760499462238, 56.07145667742189, 56.07145667742189, 56.569869625665646, 56.92400514152305, 57.27814065738045, 57.27814065738045, 57.330605178248206, 56.661682537184234, 55.95341150546943, 55.95341150546943, 55.887830854384724, 55.76978568243226, 54.48440492117206, 54.48440492117206, 53.90729519162666, 54.720495265077, 54.14338553553159, 54.14338553553159, 51.939875659085544, 50.247894861100185, 49.959339996327486, 49.959339996327486, 49.43469478764985, 48.1624301566066, 47.49350751554262, 47.49350751554262, 47.27053330185462, 46.995094567298864, 45.78841058734031, 44.503029826080116, 44.503029826080116, 44.05708139870413, 44.13577818000577, 44.12266204978883, 44.12266204978883, 43.663597492195905, 43.75541040371449, 44.98832664410693, 44.98832664410693, 45.5916686340862, 46.431100967970416, 47.5197397759765, 47.5197397759765, 48.28047532855906, 48.59526245376564, 48.634610844416464, 48.634610844416464, 49.61832061068702, 50.11673355893077, 50.247894861100185, 50.247894861100185, 50.37905616326959, 50.82500459064557, 50.83812072086251, 50.83812072086251, 50.208546470449356, 50.14296581936466, 50.26101099131712, 50.23477873088324, 50.23477873088324, 49.97245612654442, 50.09050129849689, 50.09050129849689, 50.392172293486524, 50.405288423703475, 50.392172293486524, 51.08732719498439, 51.08732719498439, 51.80871435691613, 51.493927231709556, 50.82500459064557, 50.82500459064557, 50.92993363238109, 51.546391752577314, 51.677553054746724, 51.677553054746724, 51.677553054746724, 51.66443692452979, 51.66443692452979, 51.66443692452979, 51.95299178930248, 52.228430523858236, 52.20219826342436, 52.20219826342436, 51.9267595288686, 51.9267595288686, 51.97922404973636, 51.97922404973636, 51.939875659085544, 51.9267595288686, 51.7300175756145, 51.7300175756145, 51.53327562236038, 51.559507882794264, 51.913643398651665, 51.913643398651665, 51.99234017995331, 51.493927231709556, 51.12667558563522, 51.12667558563522, 51.07421106476745, 50.8643529812964, 50.8643529812964]",50.86350677934692,3.286659400095232,None
reward-effort-pgACC-TUS,R88533/RE002,training,0,2024-07-24_15h24.45.992,2024-07-24 15:30:28,None,None,2,,,2.32672119140625,1,2,approach,normal,heart,None,55,20,20,reject,5.072205000091344,None,0,42,"null",None,None,None
reward-effort-pgACC-TUS,R88533/RE002,training,0,2024-07-24_15h24.45.992,2024-07-24 15:30:28,None,None,2,,,2.32672119140625,1,3,approach,normal,heart,0.346,80,100,116,accept,2.614640700048767,success,116,158,"[1.587051756249836, 1.600167886466777, 1.6526324073345402, 1.6264001469006584, 1.6264001469006584, 1.6526324073345402, 1.6526324073345402, 1.6395162771175993, 1.6526324073345402, 1.6526324073345402, 1.6526324073345402, 1.6264001469006584, 1.6132840166837175, 1.6132840166837175, 1.600167886466777, 1.6264001469006584, 1.600167886466777, 1.600167886466777, 1.6132840166837175, 1.600167886466777, 1.6395162771175993, 1.6526324073345402, 1.6526324073345402, 1.6395162771175993, 1.6526324073345402, 1.6264001469006584, 1.6264001469006584, 1.6132840166837175, 1.6132840166837175, 1.600167886466777, 1.600167886466777, 1.6264001469006584, 1.6395162771175993, 1.6264001469006584, 1.6264001469006584, 1.6788646677684216, 1.718213058419244, 1.6526324073345402, 1.6526324073345402, 1.6919807979853623, 1.7837937095039478, 1.849374360588652, 1.849374360588652, 1.9543034023241783, 2.046116313842764, 2.216626006662994, 2.216626006662994, 2.3871356994832245, 2.4658324807848695, 2.7019228246898037, 2.7019228246898037, 3.200335772933554, 3.515122898140133, 3.777445502478949, 4.433252013325988, 4.433252013325988, 5.351381128511844, 6.28262637391464, 8.210697515804936, 8.210697515804936, 9.561658928149837, 11.620891372209543, 13.339104430628787, 13.339104430628787, 15.254059442302143, 18.598672647622045, 20.448047008210697, 22.008866504026653, 22.008866504026653, 23.740195692662837, 25.4977571417329, 27.097925028199683, 27.097925028199683, 29.419480076598198, 30.94095118176333, 32.18698355237271, 32.18698355237271, 35.03318380944886, 37.82691954565725, 39.610713255161194, 40.43702945882847, 40.43702945882847, 41.61748117835314, 44.38498465412765, 47.41481073424097, 47.41481073424097, 48.700191495501166, 49.828178694158076, 51.31030140867239, 51.31030140867239, 54.0122242333622, 56.01899215655413, 57.23879226672962, 58.02576007974607, 58.02576007974607, 59.36360536187403, 60.63586999291729, 61.92125075417749, 61.92125075417749, 63.80997350541696, 65.05600587602633, 66.1708769444663, 66.1708769444663, 68.12518034679049, 69.33186432674904, 69.80404501455891, 69.71223210304032, 69.71223210304032, 69.69911597282338, 70.1581805304163, 70.51231604627371, 70.51231604627371, 70.85333543191416, 71.5747225938459, 72.23052910469295, 72.23052910469295, 73.79134860050891, 74.42092285092207, 74.82752288764722, 74.82752288764722, 76.2965294719446, 78.11967157209936, 79.8378846305186, 79.8378846305186, 82.65785262716088, 84.52034311796648, 85.56963353532174, 85.64833031662339, 85.64833031662339, 85.83195613966056, 85.76637548857585, 85.91065292096219, 85.91065292096219, 86.0024658324808, 85.9762335720469, 85.95000131161302, 85.95000131161302, 85.71391096770809, 84.34983342514624, 81.5692138191548, 81.5692138191548, 80.36252983919624, 78.95910390598357, 77.24089084756433, 77.24089084756433, 76.62443272736812, 75.18165840350463, 73.27981952204821, 73.27981952204821, 72.99126465727551, 72.7945227040214, 72.07313554208966, 71.9550903701372, 71.9550903701372, 72.7945227040214, 73.73888407964114, 74.19794863723406, 74.19794863723406, 74.86687127829805, 75.61449070066367, 75.62760683088061, 75.62760683088061, 76.25718108129378, 77.56879410298787, 78.39511030665513, 78.39511030665513, 79.8641168909525, 80.96587182917551, 80.38876209963013, 80.2182524068099, 80.2182524068099, 80.69043309461976, 81.14949765221269, 80.63796857375199, 80.63796857375199, 80.72978148527059, 83.19561396605546, 83.65467852364839, 83.65467852364839, 82.73654940846252, 82.68408488759476, 84.33671729492931, 84.33671729492931, 85.08433671729493, 85.13680123816269, 85.63521418640644, 85.63521418640644, 86.02869809291467, 87.34031111460875, 87.60263371894756, 86.94682720810052, 86.94682720810052, 86.01558196269772, 86.04181422313161, 86.04181422313161, 86.21232391595184, 86.08116261378242, 85.50405288423704, 85.25484641011516, 85.25484641011516, 85.32042706119987, 85.30731093098292, 84.16620760210908, 84.16620760210908, 83.64156239343144, 84.37606568558013, 84.41541407623095, 84.41541407623095, 83.66779465386533, 83.37923978909262, 83.94323338842108, 83.86453660711943, 83.86453660711943, 83.47105270061121, 83.60221400278061, 84.24490438341073, 84.24490438341073, 84.61215602948506, 84.11374308124131, 83.79895595603473, 83.79895595603473, 83.61533013299756, 82.9201752314997]",83.54802933368764,3.7154826000332832,None
reward-effort-pgACC-TUS,R88533/RE002,training,0,2024-07-24_15h24.45.992,2024-07-24 15:30:28,None,None,2,,,2.32672119140625,2,4,approach,normal,reward,None,70,80,77,accept,2.469545800006017,success,77,235,"[0.36725164607434224, 0.36725164607434224, 0.36725164607434224, 0.36725164607434224, 0.38036777629128304, 0.38036777629128304, 0.38036777629128304, 0.38036777629128304, 0.36725164607434224, 0.36725164607434224, 0.36725164607434224, 0.35413551585740144, 0.36725164607434224, 0.3934839065082238, 0.3934839065082238, 0.38036777629128304, 0.43283229715904614, 0.43283229715904614, 0.43283229715904614, 0.5246452086776318, 0.6558065108470397, 0.9574775058366779, 1.2460323706093754, 1.2460323706093754, 1.3509614123449019, 1.469006584297369, 1.9018388814564149, 1.9018388814564149, 2.4133679599171063, 2.859316387293093, 3.7905616326958893, 3.7905616326958893, 4.45948427375987, 5.1284069148238505, 7.397497442354608, 7.397497442354608, 10.794575168542274, 14.00802707169277, 19.123317856299675, 19.123317856299675, 24.199260250255765, 32.16075129193883, 39.781222947981426, 44.67353951890035, 44.67353951890035, 49.526507699168434, 52.24154665407518, 54.694263004643105, 54.694263004643105, 56.16326958894048, 56.80595996957057, 57.61916004302091, 57.61916004302091, 58.35366333516959, 58.943889194931934, 59.10128275753521, 58.943889194931934, 58.943889194931934, 58.852076283413346, 59.743973138165316, 60.49159256053094, 60.49159256053094, 60.609637732483414, 60.08499252380578, 60.84572807638834, 60.84572807638834, 62.629521785892294, 64.43954775583012, 66.93161249704887, 66.93161249704887, 68.97772881089163, 69.5154901497862, 70.1581805304163, 70.63036121822618, 70.63036121822618, 71.07630964560217, 71.35174838015791, 71.78458067731697, 71.78458067731697, 74.1454841163663, 75.40463261719262, 75.4964455287112, 75.4964455287112, 74.00120668397996, 72.91256787597388, 73.4372130846515, 74.63078093439312, 74.63078093439312, 75.56202617979592, 75.31281970567404, 74.48650350200677, 74.48650350200677, 74.211064767451, 74.48650350200677, 74.11925185593242, 74.11925185593242, 72.65024527163506, 71.92885810970331, 71.7321161564492, 71.65341937514755, 71.65341937514755, 71.32551611972404, 70.91891608299888, 70.36803861388736, 70.36803861388736, 69.52860628000315, 68.8072191180714, 67.45625770572651, 67.45625770572651, 66.90538023661499, 66.56436085097452, 66.60370924162535, 66.60370924162535, 66.77421893444559, 67.33821253377403, 67.49560609637733, 67.49560609637733, 67.5874190078959, 68.26945777917683, 68.6104771648173, 68.6104771648173, 69.01707720154245, 69.7384643634742, 70.60412895779228, 70.60412895779228, 71.65341937514755, 74.89310353873194, 77.50321345190315, 77.50321345190315]",71.19564492872352,2.147480300045572,None
reward-effort-pgACC-TUS,R88533/RE002,training,0,2024-07-24_15h24.45.992,2024-07-24 15:30:28,None,None,2,,,2.32672119140625,2,5,approach,normal,reward,None,50,40,40,accept,3.681710800039582,success,40,275,"[0.32790325542351983, 0.34101938564046064, 0.34101938564046064, 0.36725164607434224, 0.35413551585740144, 0.35413551585740144, 0.35413551585740144, 0.3016709949896383, 0.32790325542351983, 0.32790325542351983, 0.28855486477269743, 0.34101938564046064, 0.34101938564046064, 0.35413551585740144, 0.35413551585740144, 0.36725164607434224, 0.34101938564046064, 0.35413551585740144, 0.35413551585740144, 0.35413551585740144, 0.31478712520657903, 0.34101938564046064, 0.34101938564046064, 0.34101938564046064, 0.32790325542351983, 0.34101938564046064, 0.34101938564046064, 0.3934839065082238, 0.4066000367251646, 0.4066000367251646, 0.4066000367251646, 0.43283229715904614, 0.4852968180268094, 0.49841294824375015, 0.49841294824375015, 0.563993599328454, 0.6689226410639805, 0.6951549014978621, 0.6951549014978621, 0.8263162036672701, 0.8394323338842108, 0.8525484641011516, 0.8525484641011516, 0.8787807245350332, 0.9181291151858556, 1.009942026704441, 1.009942026704441, 1.0624065475722044, 1.0492904173552635, 1.1017549382230267, 1.1017549382230267, 1.088638808006086, 1.127987198656908, 1.127987198656908, 1.127987198656908, 1.127987198656908, 1.141103328873849, 1.1148710684399674, 1.1148710684399674, 1.127987198656908, 1.141103328873849, 1.1148710684399674, 1.1148710684399674, 1.141103328873849, 1.088638808006086, 1.127987198656908, 1.127987198656908, 1.1017549382230267, 1.1017549382230267, 1.141103328873849, 1.141103328873849, 1.2853807612601977, 2.098580834710527, 2.098580834710527, 3.5282390283570733, 4.039768106817764, 4.616877836363159, 5.613703732850659, 5.613703732850659, 6.466252196951812, 7.226987749534378, 7.226987749534378, 7.830329739513655, 9.168175021641616, 10.24369769943076, 10.24369769943076, 11.41103328873849, 11.830749455680596, 12.630833398913985, 13.798168988221715, 13.798168988221715, 15.50326591642402, 17.195246714409382, 17.195246714409382, 19.057737205214973, 21.903937462291125, 24.13367959917106, 26.730673382125335, 26.730673382125335, 29.15715747225939, 31.439364130007082, 31.439364130007082, 35.15122898140133, 39.05983578604968, 40.555074630780936, 42.74546837701005, 42.74546837701005, 46.28682353558406, 47.834526901183075, 48.634610844416464, 48.634610844416464, 49.2248367041788, 49.316649615697386, 49.64455287112091, 49.64455287112091, 50.287243251751, 50.85123685107946, 50.94304976259805, 50.94304976259805, 50.95616589281499, 50.96928202303192, 50.96928202303192, 51.44146271084179, 51.90052726843473, 52.294011174942945, 52.66126282101729, 52.66126282101729, 53.776133889457256, 56.399359932845414, 56.399359932845414, 58.11757299126465, 62.13110883764854, 64.00671545867107, 64.00671545867107, 64.8854961832061, 65.68558012643949, 66.39385115815429, 66.66928989271005, 66.66928989271005, 66.62994150205922, 65.69869625665645, 65.64623173578867, 65.64623173578867, 65.30521235014821, 64.20345741192519, 64.20345741192519, 63.15416699456993, 62.445895962855126, 61.65892814983868, 60.924424857689985, 60.924424857689985, 60.62275386270035, 59.99317961228719, 59.652160226646735, 59.652160226646735, 59.416069882741795, 59.31114084100627, 59.33737310144015, 59.33737310144015, 59.36360536187403, 59.33737310144015, 59.389837622307915, 59.389837622307915, 59.54723118491121, 60.04564413315495, 60.84572807638834, 60.84572807638834, 61.59334749875397, 62.99677343196664]",58.23067273706977,2.8040005000075325,None
reward-effort-pgACC-TUS,R88533/RE002,training,0,2024-07-24_15h24.45.992,2024-07-24 15:30:28,None,None,2,,,2.32672119140625,2,6,approach,normal,reward,1.0,60,60,55,accept,5.6546062000561506,success,55,330,"[-0.22297421368799347, -0.22297421368799347, -0.22297421368799347, -0.22297421368799347, -0.22297421368799347, -0.2098580834710527, -0.2098580834710527, -0.17050969282023032, -0.17050969282023032, -0.17050969282023032, -0.18362582303717112, -0.2098580834710527, -0.2098580834710527, -0.22297421368799347, -0.2360903439049343, -0.22297421368799347, -0.22297421368799347, -0.2098580834710527, -0.2360903439049343, -0.1967419532541119, -0.1967419532541119, -0.1967419532541119, -0.18362582303717112, -0.2098580834710527, -0.1967419532541119, -0.1967419532541119, -0.1967419532541119, -0.18362582303717112, -0.13116130216940794, -0.13116130216940794, -0.07869678130164476, -0.03934839065082238, 0.052464520867763174, 0.052464520867763174, 0.1967419532541119, 0.2754387345557567, 0.6164581201962174, 0.6164581201962174, 1.3116130216940793, 2.216626006662994, 3.3970777261876655, 4.407019752892107, 4.407019752892107, 5.666168253718423, 8.079536213635528, 9.902678313790299, 9.902678313790299, 11.673355893077307, 13.588310904750662, 15.647543348810366, 15.647543348810366, 18.297001652632407, 20.77595026363422, 22.42858267096876, 22.42858267096876, 23.661498911361193, 24.723905458933395, 26.376537866267935, 26.376537866267935, 27.832428320348363, 29.917893024841952, 31.045880223498855, 31.045880223498855, 32.16075129193883, 33.485480443849845, 35.02006767923192, 35.02006767923192, 37.5514808111015, 38.82374544214475, 39.492668083208734, 39.492668083208734, 40.21405524514047, 40.62065528186564, 42.10277799637995, 42.10277799637995, 44.752236300201986, 46.837701004695575, 48.04438498465412, 48.04438498465412, 48.765772146585874, 49.68390126177173, 50.58891424674064, 50.58891424674064, 51.76936596626531, 53.43511450381679, 55.2057920831038, 55.2057920831038, 55.95341150546943, 56.491172844364, 56.74037931848588, 56.74037931848588, 56.79284383935364, 56.51740510479788, 56.596101886099525, 57.22567613651268, 57.22567613651268, 57.907714907793604, 58.484824637338996, 58.878308543847226, 58.878308543847226, 58.458592376905116, 58.104456861047716, 58.09134073083078, 58.09134073083078, 58.970121455365806, 60.780147425303646, 62.7606830880617, 64.688754229952, 64.688754229952, 65.64623173578867, 66.06594790273078, 67.04965766900133, 68.53178038351565, 68.53178038351565, 69.22693528501351, 69.6466514519556, 70.57789669735841, 70.57789669735841, 71.39109677080874, 71.67965163558144, 71.64030324493062, 71.64030324493062, 71.4435612916765, 71.25993546863934, 70.55166443692454, 70.55166443692454, 69.84339340520972, 69.3187481965321, 68.89903202958999, 68.89903202958999, 68.62359329503424, 68.63670942525117, 68.87279976915612, 68.87279976915612, 68.41373521156318, 67.62676739854673, 66.91849636683193, 66.53812859054065, 66.53812859054065, 66.8791479761811, 67.02342540856746, 66.98407701791663, 66.98407701791663, 66.53812859054065, 66.42008341858818, 66.48566406967288, 66.48566406967288, 66.51189633010677, 66.48566406967288, 66.56436085097452, 66.56436085097452, 67.1939351013877, 67.81039322158391, 67.70546417984838, 67.70546417984838]",66.19001359347135,2.5792097999947146,None
reward-effort-pgACC-TUS,R88533/RE002,training,0,2024-07-24_15h24.45.992,2024-07-24 15:30:28,None,None,2,,,2.32672119140625,3,7,avoid,normal,heart,None,90,-20,-14,reject,5.146489499951713,None,-14,316,"null",None,None,None
reward-effort-pgACC-TUS,R88533/RE002,training,0,2024-07-24_15h24.45.992,2024-07-24 15:30:28,None,None,2,,,2.32672119140625,3,8,avoid,normal,heart,None,85,-60,-60,accept,4.308031999971718,success,0,316,"[-0.3016709949896383, -0.3016709949896383, -0.3016709949896383, -0.3016709949896383, -0.31478712520657903, -0.3016709949896383, -0.3016709949896383, -0.31478712520657903, -0.32790325542351983, -0.31478712520657903, -0.31478712520657903, -0.28855486477269743, -0.28855486477269743, -0.28855486477269743, -0.28855486477269743, -0.28855486477269743, -0.31478712520657903, -0.32790325542351983, -0.31478712520657903, -0.31478712520657903, -0.31478712520657903, -0.31478712520657903, -0.31478712520657903, -0.2754387345557567, -0.2754387345557567, -0.2098580834710527, -0.2098580834710527, -0.22297421368799347, -0.17050969282023032, -0.09181291151858556, -0.09181291151858556, 0.03934839065082238, 0.31478712520657903, 0.7607355525825661, 0.7607355525825661, 2.216626006662994, 3.816793893129771, 5.902258597623357, 5.902258597623357, 8.91896854751974, 10.755226777891451, 11.88321397654836, 11.88321397654836, 14.663833582539807, 17.549382230266783, 19.923401799533067, 19.923401799533067, 22.730253665958394, 24.697673198499515, 27.25531859080297, 27.25531859080297, 29.10469295139162, 30.94095118176333, 33.301854620812676, 36.44972587287846, 36.44972587287846, 39.37462291125626, 41.47320374596679, 44.18824270087354, 44.18824270087354, 47.768946250098374, 48.97563023005692, 50.77254006977782, 50.77254006977782, 53.579391936203145, 56.123921198289665, 58.20938590278324, 58.20938590278324, 61.06870229007634, 64.30838645366072, 66.15776081424937, 66.15776081424937, 68.50554812308177, 70.5385483067076, 71.87639358883555, 71.87639358883555, 72.36169040686235, 72.23052910469295, 72.50596783924871, 74.10613572571549, 74.10613572571549, 74.86687127829805, 74.23729702788489, 74.23729702788489, 73.8831615120275, 74.98491645025052, 75.7850003934839, 75.7850003934839, 75.73253587261615, 75.14231001285381, 76.97856824322552, 76.97856824322552, 79.71983945856614, 82.38241389260511, 84.83513024317305, 84.83513024317305, 86.47464652029065, 87.76002728155086, 88.10104666719131, 88.02234988588967, 88.02234988588967, 87.72067889090003, 87.85184019306944, 88.58634348521812, 88.58634348521812, 89.08475643346188, 89.21591773563128, 89.13722095432963, 89.13722095432963, 88.99294352194329, 88.83554995934, 88.33713701109625, 88.33713701109625, 87.91742084415414, 87.95676923480497, 87.91742084415414, 87.28784659374098, 87.28784659374098, 86.841898166365, 86.82878203614806, 86.81566590593111, 86.81566590593111, 87.32719498439181, 87.85184019306944, 88.15351118805907, 88.15351118805907, 88.86178221977387, 89.22903386584822, 89.24214999606515, 89.24214999606515, 89.0322919125941, 88.82243382912306, 88.92736287085859, 88.92736287085859, 88.83554995934, 88.42894992261483, 88.1272789276252, 88.1272789276252, 88.23220796936072, 88.2584402297946, 88.4551821830487, 88.4551821830487, 88.4551821830487, 88.33713701109625, 88.14039505784214, 88.14039505784214, 88.07481440675743, 87.85184019306944, 87.49770467721204, 87.49770467721204, 87.39277563547651, 87.31407885417485, 86.81566590593111, 86.841898166365]",87.91763586268233,2.564764400012791,None
reward-effort-pgACC-TUS,R88533/RE002,training,0,2024-07-24_15h24.45.992,2024-07-24 15:30:28,None,None,2,,,2.32672119140625,3,9,avoid,normal,heart,0.564,75,-40,-42,accept,3.7113899999530986,success,0,316,"[-0.5246452086776318, -0.49841294824375015, -0.5246452086776318, -0.511529078460691, -0.511529078460691, -0.511529078460691, -0.49841294824375015, -0.511529078460691, -0.511529078460691, -0.49841294824375015, -0.4852968180268094, -0.4852968180268094, -0.4852968180268094, -0.5508774691115134, -0.511529078460691, -0.49841294824375015, -0.49841294824375015, -0.49841294824375015, -0.43283229715904614, -0.36725164607434224, -0.36725164607434224, -0.36725164607434224, -0.34101938564046064, -0.35413551585740144, -0.31478712520657903, -0.31478712520657903, -0.2623226043388159, -0.18362582303717112, -0.14427743238634871, -0.14427743238634871, 0.07869678130164476, 0.36725164607434224, 0.8000839432333885, 0.8000839432333885, 1.8362582303717112, 4.157813278770232, 6.610529629338161, 6.610529629338161, 11.39791715852155, 13.903098029957242, 18.087143569161356, 18.087143569161356, 23.18931822355132, 25.86500878780725, 28.934183258571387, 28.934183258571387, 31.019647963064976, 33.43301592298209, 35.53159675769261, 35.53159675769261, 38.06300988956218, 39.0336035256158, 39.54513260407649, 39.54513260407649, 40.08289394297107, 40.69935206316728, 41.77487474095643, 41.77487474095643, 43.46685553894179, 45.61790089452008, 48.42475276094541, 48.42475276094541, 49.828178694158076, 50.91681750216416, 51.44146271084179, 51.44146271084179, 51.756249836048376, 52.648146690800345, 52.648146690800345, 52.648146690800345, 52.30712730515988, 51.97922404973636, 52.38582408646153, 52.38582408646153, 52.70061121166811, 52.5694499094987, 53.395766113165976, 53.395766113165976, 54.5631017024737, 55.54681146874426, 56.976469662390805, 56.976469662390805, 58.104456861047716, 59.4816505338265, 61.4097216757168, 61.4097216757168, 62.878728260014164, 63.90178641693554, 64.29527032344377, 64.29527032344377, 64.4001993651793, 64.87238005298917, 65.64623173578867, 65.64623173578867, 65.98725112142914, 66.98407701791663, 67.86285774245167, 67.86285774245167, 68.64982555546811, 69.14823850371187, 69.41056110805069, 69.41056110805069, 69.59418693108785, 69.59418693108785, 69.30563206631516, 69.30563206631516, 69.30563206631516, 69.26628367566433, 69.2531675454474, 69.2531675454474, 69.08265785262716, 68.11206421657354, 67.91532226331944, 67.91532226331944, 68.08583195613966, 67.5218383568112, 67.28574801290628, 67.28574801290628, 67.31198027334015, 66.93161249704887, 66.36761889772042, 66.36761889772042, 66.76110280422864, 67.29886414312321, 68.76787072742057, 68.76787072742057, 69.79092888434197, 70.95826447364969, 73.4372130846515, 73.4372130846515, 76.7818262899714, 78.63120065056006, 79.89034915138637, 79.89034915138637, 81.5036331680701, 84.00881403950578, 84.79578185252224, 84.79578185252224, 85.29419480076598, 84.53345924818342, 83.98258177907191, 83.98258177907191, 83.74649143516697, 83.43170430996038, 83.03822040345217, 82.05451063718161, 82.05451063718161, 80.49369114136566, 79.43128459379345, 79.43128459379345, 78.8017103433803, 78.43445869730594, 77.55567797277091, 77.03103276409328, 77.03103276409328, 76.88675533170694, 75.77188426326697, 75.77188426326697, 75.50956165892815, 75.6538390913145, 75.83746491435167, 75.83746491435167, 75.48332939849428, 75.26035518480627, 76.20471656042601, 76.20471656042601, 77.56879410298787, 77.5163295821201, 75.87681330500249, 75.87681330500249, 75.18165840350463, 74.77505836677946, 73.85692925159361, 73.85692925159361, 72.04690328165579, 72.80763883423835, 74.84063901786418, 74.84063901786418, 75.73253587261615, 75.62760683088061, 74.90621966894886, 74.90621966894886, 75.0111487106844, 75.40463261719262, 75.26035518480627, 74.47338737178983, 74.47338737178983, 75.35216809632486, 76.25718108129378, 76.40145851368013]",77.65764530768328,3.1624641999369487,None
reward-effort-pgACC-TUS,R88533/RE002,training,0,2024-07-24_15h24.45.992,2024-07-24 15:30:28,None,None,2,,,2.32672119140625,4,10,avoid,normal,reward,None,100,-100,-98,reject,6.1949056999292225,None,-98,218,"null",None,None,None
